379072998 	 0.657207
379072999 	 0.885268
379073000 	 0.596828
379073001 	 0.825228
379073002 	 0.394419
379073003 	 0.772007
379073004 	 0.41067
379073005 	 0.935701
379073006 	 0.922499
379073007 	 0.175248
379073008 	 0.840474
379073009 	 0.473553
379073010 	 0.657112
379073011 	 0.16976
379073012 	 0.521066
379073013 	 0.832137
379073014 	 0.740717
379073015 	 0.641512
379073016 	 0.66813
379073017 	 0.807511
379073018 	 0.609702
379073019 	 0.582407
379073020 	 0.78555
379073021 	 0.577213
379073022 	 0.372257
379073023 	 0.707735
379073024 	 0.188106
379073025 	 0.805156
379073026 	 0.771349
379073027 	 0.510444
379073028 	 0.679785
379073029 	 0.1477
379073030 	 0.970843
379073031 	 0.462815
379073032 	 0.889521
379073033 	 0.875031
379073034 	 1.01725
379073035 	 0.256771
379073036 	 0.328177
379073037 	 0.419013
379073038 	 0.538424
379073039 	 0.63008
379073040 	 0.871463
379073041 	 0.723148
379073042 	 0.824213
379073043 	 0.420803
379073044 	 1.352
379073045 	 0.516077
379073046 	 0.403688
379073047 	 0.377565
379073048 	 0.349087
379073049 	 0.505622
379073050 	 0.419983
379073051 	 0.581945
379073052 	 0.934456
379073053 	 0.846465
379073054 	 0.0797922
379073055 	 0.390676
379073056 	 0.803733
379073057 	 1.02298
379073058 	 0.879624
379073059 	 0.330977
379073060 	 0.870163
379073061 	 0.623908
379073062 	 0.558719
379073063 	 0.356985
379073064 	 0.247048
379073065 	 0.823999
379073066 	 0.147994
379073067 	 0.665971
379073068 	 0.859496
379073069 	 0.914887
379073070 	 0.760209
379073071 	 0.683453
379073072 	 0.812056
379073073 	 0.699754
379073074 	 1.18541
379073075 	 0.90903
379073076 	 0.400998
379073077 	 0.850376
379073078 	 0.580185
379073079 	 1.11169
379073080 	 0.959862
379073081 	 0.931199
379073082 	 0.442635
379073083 	 0.266308
379073084 	 0.670537
379073085 	 0.795048
379073086 	 0.693972
379073087 	 1.24893
379073088 	 0.839549
379073089 	 0.498398
379073090 	 0.766154
379073091 	 1.00614
379073092 	 0.621691
379073093 	 0.919741
379073094 	 0.863941
379073095 	 0.229822
379073096 	 0.374241
379073097 	 0.408477
379073098 	 1.46412
379073099 	 1.08204
379073100 	 1.14466
379073101 	 0.342118
379073102 	 0.983987
379073103 	 0.434383
379073104 	 0.814136
379073105 	 0.658615
379073106 	 1.05733
379073107 	 0.881535
379073108 	 1.05666
379073109 	 1.09563
379073110 	 0.504203
379073111 	 0.906733
379073112 	 0.760616
379073113 	 0.110043
379073114 	 0.49321
379073115 	 0.940163
379073116 	 0.280494
379073117 	 0.336465
379073118 	 0.702959
379073119 	 0.845875
379073120 	 0.988999
379073121 	 0.90658
379073122 	 0.711928
379073123 	 0.499381
379073124 	 0.380268
379073125 	 0.837554
379073126 	 1.08479
379073127 	 0.285112
379073128 	 1.02188
379073129 	 0.933617
379073130 	 0.591827
379073131 	 0.956894
379073132 	 0.862593
379073133 	 0.803235
379073134 	 0.447843
379073135 	 0.88161
379073136 	 0.870802
379073137 	 0.506228
379073138 	 0.678009
379073139 	 0.842612
379073140 	 0.858145
379073141 	 0.801321
379073142 	 0.805785
379073143 	 0.213292
379073144 	 0.796493
379073145 	 0.730573
379073146 	 0.9797
379073147 	 0.729123
379073148 	 0.911168
379073149 	 0.897168
379073150 	 0.97275
379073151 	 0.455915
379073152 	 0.627693
379073153 	 0.7932
379073154 	 0.811012
379073155 	 0.955936
379073156 	 0.426171
379073157 	 0.714463
379073158 	 0.8309
379073159 	 0.465339
379073160 	 0.905043
379073161 	 1.17289
379073162 	 1.33646
379073163 	 0.286417
379073164 	 0.416668
379073165 	 0.549058
379073166 	 0.564909
379073167 	 0.498522
379073168 	 0.523506
379073169 	 0.326716
379073170 	 0.666654
379073171 	 0.973236
379073172 	 0.876642
379073173 	 1.04741
379073174 	 0.638909
379073175 	 1.03475
379073176 	 1.04749
379073177 	 0.573216
379073178 	 0.667291
379073179 	 0.206887
379073180 	 0.505674
379073181 	 0.790635
379073182 	 0.669466
379073183 	 0.522046
379073184 	 0.412573
379073185 	 0.374694
379073186 	 0.0921866
379073187 	 0.393511
379073188 	 0.338265
379073189 	 0.247552
379073190 	 0.681757
379073191 	 0.257366
379073192 	 0.326656
379073193 	 1.3579
379073194 	 1.04578
379073195 	 0.924569
379073196 	 0.59779
379073197 	 1.21525
379073198 	 1.02634
379073199 	 1.02773
379073200 	 1.01289
379073201 	 0.740631
379073202 	 0.579881
379073203 	 0.884778
379073204 	 0.458981
379073205 	 0.771923
379073206 	 1.18285
379073207 	 0.596031
379073208 	 0.87658
379073209 	 0.212279
379073210 	 0.113878
379073211 	 0.718692
379073212 	 0.754769
379073213 	 0.607811
379073214 	 0.959955
379073215 	 0.86997
379073216 	 0.938649
379073217 	 0.71477
379073218 	 0.646455
379073219 	 0.822263
379073220 	 0.955337
379073221 	 0.850783
379073222 	 0.348314
379073223 	 0.968958
379073224 	 0.907622
379073225 	 0.861781
379073226 	 1.01987
379073227 	 0.637607
379073228 	 0.621202
379073229 	 0.649689
379073230 	 0.50925
379073231 	 0.840741
379073232 	 1.04569
379073233 	 1.42637
379073234 	 0.53082
379073235 	 0.573883
379073236 	 0.804457
379073237 	 1.16687
379073238 	 0.923024
379073239 	 1.0595
379073240 	 1.26855
379073241 	 1.08024
379073242 	 1.09444
379073243 	 0.556208
379073244 	 0.882843
379073245 	 0.489146
379073246 	 0.574039
379073247 	 0.481262
379073248 	 1.17032
379073249 	 0.846598
379073250 	 0.745974
379073251 	 1.29228
379073252 	 0.58265
379073253 	 0.274373
379073254 	 0.836765
379073255 	 0.919054
379073256 	 0.713976
379073257 	 0.520417
379073258 	 1.01852
379073259 	 0.916794
379073260 	 0.596981
379073261 	 0.390987
379073262 	 0.531501
379073263 	 0.601327
379073264 	 0.448339
379073265 	 0.932803
379073266 	 0.733628
379073267 	 0.347665
379073268 	 0.571906
379073269 	 0.296098
379073270 	 1.25866
379073271 	 0.735961
379073272 	 0.637254
379073273 	 0.93352
379073274 	 0.603476
379073275 	 0.439359
379073276 	 0.917128
379073277 	 0
379073278 	 1.25426
379073279 	 0.643797
379073280 	 1.0763
379073281 	 0.564659
379073282 	 0.238907
379073283 	 0.253278
379073284 	 1.38625
379073285 	 1.18183
379073286 	 0.643085
379073287 	 1.17471
379073288 	 0.902787
379073289 	 0.963303
379073290 	 0.340021
379073291 	 1.05883
379073292 	 0.66478
379073293 	 0.362982
379073294 	 0.450005
379073295 	 0.691031
379073296 	 0.434733
379073297 	 1.0954
379073298 	 0.37419
379073299 	 0.773245
379073300 	 0.566629
379073301 	 0.805519
379073302 	 0.864865
379073303 	 0.731544
379073304 	 0.795034
379073305 	 0.872454
379073306 	 1.41393
379073307 	 0.793677
379073308 	 1.4734
379073309 	 1.0053
379073310 	 0.410533
379073311 	 1.39244
379073312 	 0.958048
379073313 	 0.94174
379073314 	 0.858939
379073315 	 0.742088
379073316 	 0.549805
379073317 	 0.609931
379073318 	 0.797128
379073319 	 0.0697503
379073320 	 0.321664
379073321 	 0.773683
379073322 	 1.1544
379073323 	 1.03569
379073324 	 0.220445
379073325 	 1.2239
379073326 	 1.02783
379073327 	 0.807349
379073328 	 0
379073329 	 0.742934
379073330 	 0.212476
379073331 	 0.275108
379073332 	 0.526721
379073333 	 0.902951
379073334 	 0.376845
379073335 	 1.1119
379073336 	 1.06083
379073337 	 0.867704
379073338 	 1.12981
379073339 	 0.658614
379073340 	 0.731005
379073341 	 0.718688
379073342 	 0.297276
379073343 	 0.157973
379073344 	 0.379795
379073345 	 1.15277
379073346 	 1.49535
379073347 	 0.660041
379073348 	 0.345183
379073349 	 0.760112
379073350 	 0.643502
379073351 	 0.561777
379073352 	 0.940647
379073353 	 0.938106
379073354 	 1.02788
379073355 	 0.314393
379073356 	 0.699244
379073357 	 0.682984
379073358 	 1.28129
379073359 	 0.489746
379073360 	 0.283273
379073361 	 0.819153
379073362 	 0.679393
379073363 	 0.886864
379073364 	 0.847868
379073365 	 0.835085
379073366 	 1.01565
379073367 	 0.303395
379073368 	 1.3141
379073369 	 0.188567
379073370 	 0.861769
379073371 	 0.988729
379073372 	 0.986805
379073373 	 0.615545
379073374 	 0.286889
379073375 	 0.900011
379073376 	 0.746104
379073377 	 0.632454
379073378 	 0.651359
379073379 	 0.546022
379073380 	 0.692122
379073381 	 0.513979
379073382 	 0.779413
379073383 	 1.24441
379073384 	 0.682487
379073385 	 0.877149
379073386 	 0.735278
379073387 	 0.535373
379073388 	 0.875601
379073389 	 0.149971
379073390 	 0.176026
379073391 	 0.91625
379073392 	 0.464191
379073393 	 0.458386
379073394 	 0.995255
379073395 	 1.10619
379073396 	 0.998483
379073397 	 0.738463
379073398 	 0.726584
379073399 	 0.538147
379073400 	 0.299886
379073401 	 0.871335
379073402 	 0.649374
379073403 	 0.197539
379073404 	 0.863102
379073405 	 0.901508
379073406 	 0.619894
379073407 	 0.971898
379073408 	 1.35439
379073409 	 1.18519
379073410 	 0.449012
379073411 	 0.706522
379073412 	 0.477155
379073413 	 0.988535
379073414 	 0.195714
379073415 	 0.498516
379073416 	 1.05558
379073417 	 1.21407
379073418 	 0.316015
379073419 	 0.536943
379073420 	 0.473505
379073421 	 0.977151
379073422 	 0.373756
379073423 	 0.380889
379073424 	 0.974859
379073425 	 0.175559
379073426 	 0.780679
379073427 	 0.547157
379073428 	 0.83162
379073429 	 0.768182
379073430 	 0.715754
379073431 	 0.94246
379073432 	 0.769053
379073433 	 1.04071
379073434 	 0.343783
379073435 	 1.09741
379073436 	 0.831402
379073437 	 0.647187
379073438 	 0.858264
379073439 	 0.872478
379073440 	 1.00832
379073441 	 0.151697
379073442 	 0.885336
379073443 	 0.996216
379073444 	 0.208344
379073445 	 0.831129
379073446 	 0.475136
379073447 	 0.218616
379073448 	 0.733084
379073449 	 1.1035
379073450 	 0.508951
379073451 	 1.2771
379073452 	 0.567041
379073453 	 0.864349
379073454 	 0.688316
379073455 	 0.416038
379073456 	 0.993009
379073457 	 0.341451
379073458 	 0.790078
379073459 	 1.03178
379073460 	 1.10141
379073461 	 0.953734
379073462 	 0.300189
379073463 	 0.688721
379073464 	 0.640135
379073465 	 0.334294
379073466 	 0.708776
379073467 	 0.529837
379073468 	 0.824324
379073469 	 0.865778
379073470 	 0.918261
379073471 	 0.497162
379073472 	 0.797914
379073473 	 0.825259
379073474 	 0.124528
379073475 	 0.322015
379073476 	 0.847569
379073477 	 0.952784
379073478 	 0.336463
379073479 	 0.233208
379073480 	 0.900756
379073481 	 0.794453
379073482 	 0.498409
379073483 	 0.387835
379073484 	 0.316459
379073485 	 0.617777
379073486 	 0.577112
379073487 	 0.375176
379073488 	 0.863546
379073489 	 0.249965
379073490 	 0.526189
379073491 	 0.588606
379073492 	 0.805208
379073493 	 0.779733
379073494 	 0.801238
379073495 	 0.609529
379073496 	 0.686313
379073497 	 0.962176
379073498 	 0.943004
379073499 	 0.410824
379073500 	 0.273223
379073501 	 0.733775
379073502 	 0.85772
379073503 	 0.968185
379073504 	 0.820359
379073505 	 0.894773
379073506 	 0.615701
379073507 	 0.970117
379073508 	 0.740967
379073509 	 0.532924
379073510 	 1.03746
379073511 	 0.704336
379073512 	 0.529343
379073513 	 0.637386
379073514 	 0.194057
379073515 	 0.971716
379073516 	 0.577009
379073517 	 1.64524
379073518 	 0.434064
379073519 	 1.50387
379073520 	 0.927688
379073521 	 0.93846
379073522 	 0.560379
379073523 	 0.928255
379073524 	 0.642909
379073525 	 0.651742
379073526 	 0.703048
379073527 	 0.725334
379073528 	 0.678182
379073529 	 0.776351
379073530 	 0.818732
379073531 	 0.99162
379073532 	 0.34395
379073533 	 1.19141
379073534 	 0.458453
379073535 	 0.929489
379073536 	 0.812592
379073537 	 0.381757
379073538 	 0.466319
379073539 	 0.956467
379073540 	 0.853376
379073541 	 1.09804
379073542 	 0.546318
379073543 	 0.743695
379073544 	 0.731574
379073545 	 0.534034
379073546 	 0.68431
379073547 	 0.948224
379073548 	 0.89566
379073549 	 0.786117
379073550 	 0.619557
379073551 	 0.386704
379073552 	 0.704802
379073553 	 0.492699
379073554 	 0.801874
379073555 	 0.612193
379073556 	 0.753294
379073557 	 0.328094
379073558 	 0.776992
379073559 	 0.744647
379073560 	 0.379749
379073561 	 0.610122
379073562 	 0.936676
379073563 	 1.01449
379073564 	 0.811152
379073565 	 0.697894
379073566 	 1.15551
379073567 	 0.174897
379073568 	 0.892411
379073569 	 0.961427
379073570 	 0.772921
379073571 	 0.628027
379073572 	 1.22523
379073573 	 1.02487
379073574 	 0.759301
379073575 	 0.823443
379073576 	 0.714718
379073577 	 0.326429
379073578 	 0.750349
379073579 	 0.996153
379073580 	 0.646261
379073581 	 0.425139
379073582 	 0.714289
379073583 	 0.98741
379073584 	 0.88209
379073585 	 0.757109
379073586 	 0.566363
379073587 	 0.382298
379073588 	 0.283645
379073589 	 0.828992
379073590 	 0.735177
379073591 	 0.0579333
379073592 	 1.11368
379073593 	 0.661038
379073594 	 0.989119
379073595 	 0.891899
379073596 	 0.229586
379073597 	 0.0892502
379073598 	 0.778993
379073599 	 0.773421
379073600 	 1.00004
379073601 	 0.936436
379073602 	 0.539654
379073603 	 0.619527
379073604 	 0.984938
379073605 	 0.212142
379073606 	 0.763007
379073607 	 1.0285
379073608 	 1.07259
379073609 	 0.348797
379073610 	 0.55109
379073611 	 0.671533
379073612 	 0.290168
379073613 	 0.955366
379073614 	 0.493151
379073615 	 0.983104
379073616 	 0.0743345
379073617 	 0.265297
379073618 	 0.645439
379073619 	 0.862123
379073620 	 0.553563
379073621 	 0.734462
379073622 	 0.778386
379073623 	 0.69791
379073624 	 0.868543
379073625 	 0.531578
379073626 	 0.673879
379073627 	 0.842291
379073628 	 1.28585
379073629 	 0.405035
379073630 	 0.976222
379073631 	 0.448597
379073632 	 0.731825
379073633 	 0.479647
379073634 	 0.378382
379073635 	 1.2015
379073636 	 0.221969
379073637 	 0.710301
379073638 	 0.173206
379073639 	 0.467273
379073640 	 0.882889
379073641 	 0.258564
379073642 	 0.731436
379073643 	 0.360329
379073644 	 1.53847
379073645 	 0.246523
379073646 	 0.860355
379073647 	 0.975201
379073648 	 1.05692
379073649 	 0.387099
379073650 	 0.906807
379073651 	 0.395765
379073652 	 0.724034
379073653 	 0.648563
379073654 	 0.699258
379073655 	 0.735555
379073656 	 0.648834
379073657 	 0.624393
379073658 	 0.822643
379073659 	 0.904072
379073660 	 0.822218
379073661 	 0.586348
379073662 	 0.78628
379073663 	 0.717712
379073664 	 0.687828
379073665 	 0.775396
379073666 	 0.63123
379073667 	 0.571471
379073668 	 0.776161
379073669 	 0.802688
379073670 	 0.324048
379073671 	 0.84954
379073672 	 0.59277
379073673 	 1.04458
379073674 	 0.790294
379073675 	 0.833998
379073676 	 1.03349
379073677 	 0.88873
379073678 	 0.128615
379073679 	 0.748329
379073680 	 0.437502
379073681 	 1.28633
379073682 	 0.837732
379073683 	 0.8069
379073684 	 0.48914
379073685 	 0.835819
379073686 	 0.608383
379073687 	 0.759553
379073688 	 0.819422
379073689 	 0.795294
379073690 	 0.770015
379073691 	 0.551948
379073692 	 0.28358
379073693 	 0.841181
379073694 	 0.570148
379073695 	 0.440648
379073696 	 1.01205
379073697 	 0.733567
379073698 	 0.357839
379073699 	 0.977585
379073700 	 0.765691
379073701 	 0.595566
379073702 	 0.410179
379073703 	 0.897565
379073704 	 0.632335
379073705 	 0.325144
379073706 	 0.515981
379073707 	 0.579406
379073708 	 0.814263
379073709 	 0.866051
379073710 	 0.295547
379073711 	 1.11164
379073712 	 0.260647
379073713 	 1.12103
379073714 	 0.335672
379073715 	 0.86408
379073716 	 0.954595
379073717 	 0.865266
379073718 	 0.199501
379073719 	 0.47678
379073720 	 0.76634
379073721 	 1.05376
379073722 	 0.766559
379073723 	 0.998085
379073724 	 1.07729
379073725 	 0.902873
379073726 	 0.634791
379073727 	 0.456464
379073728 	 0.860021
379073729 	 1.0297
379073730 	 0.90436
379073731 	 1.07489
379073732 	 0.841128
379073733 	 0.394837
379073734 	 0.61293
379073735 	 1.09091
379073736 	 0.681789
379073737 	 0.800293
379073738 	 0.690385
379073739 	 0.409372
379073740 	 0.880173
379073741 	 0.68347
379073742 	 0.781076
379073743 	 0.429557
379073744 	 0.631508
379073745 	 0.687876
379073746 	 0.75255
379073747 	 0.421253
379073748 	 0.901705
379073749 	 0.462061
379073750 	 0.555305
379073751 	 1.02344
379073752 	 0.704127
379073753 	 1.06295
379073754 	 1.25736
379073755 	 0.667642
379073756 	 0.425969
379073757 	 0.873468
379073758 	 0.456632
379073759 	 0.640563
379073760 	 1.3568
379073761 	 0.457739
379073762 	 1.35465
379073763 	 0.692631
379073764 	 0.723139
379073765 	 0.55181
379073766 	 0.512679
379073767 	 0.791271
379073768 	 0.644852
379073769 	 0.638233
379073770 	 1.13861
379073771 	 0.808781
379073772 	 0.78218
379073773 	 0.829867
379073774 	 0.354533
379073775 	 1.14873
379073776 	 0.815941
379073777 	 0.286555
379073778 	 1.32514
379073779 	 0.97853
379073780 	 0.509311
379073781 	 0.770281
379073782 	 1.11794
379073783 	 0.492924
379073784 	 0.690603
379073785 	 0.165745
379073786 	 0.243581
379073787 	 1.41134
379073788 	 1.07993
379073789 	 0.239825
379073790 	 0.209569
379073791 	 0.694495
379073792 	 1.24695
379073793 	 0.946109
379073794 	 0.389592
379073795 	 0.328911
379073796 	 0.126166
379073797 	 0.344984
379073798 	 0.663447
379073799 	 0.301826
379073800 	 0.883218
379073801 	 1.09449
379073802 	 1.34946
379073803 	 0.0985128
379073804 	 0.197319
379073805 	 0.622855
379073806 	 1.20442
379073807 	 1.38882
379073808 	 0.68959
379073809 	 0.657078
379073810 	 0.905865
379073811 	 0.713362
379073812 	 0.97871
379073813 	 0.459162
379073814 	 0.33973
379073815 	 0.874316
379073816 	 0.67686
379073817 	 0.351133
379073818 	 0.608018
379073819 	 0.510707
379073820 	 0.816384
379073821 	 0.740871
379073822 	 0.823339
379073823 	 0.567668
379073824 	 0.856979
379073825 	 0.904141
379073826 	 0.614535
379073827 	 0.404823
379073828 	 1.13891
379073829 	 1.03074
379073830 	 0.479496
379073831 	 0.658779
379073832 	 0.599785
379073833 	 0.96076
379073834 	 1.07054
379073835 	 0.490497
379073836 	 0.977882
379073837 	 0.869792
379073838 	 0.818256
379073839 	 0.797079
379073840 	 0.900006
379073841 	 0.855561
379073842 	 1.07472
379073843 	 1.07749
379073844 	 1.2277
379073845 	 0.833057
379073846 	 0.556184
379073847 	 0.19479
379073848 	 1.17598
379073849 	 0.922077
379073850 	 0.390289
379073851 	 0.661884
379073852 	 0.298128
379073853 	 0.895285
379073854 	 0.247209
379073855 	 0.882278
379073856 	 1.16066
379073857 	 0.883884
379073858 	 0.830287
379073859 	 0.775301
379073860 	 0.322273
379073861 	 0.646868
379073862 	 0.898698
379073863 	 0.476264
379073864 	 0.709172
379073865 	 0.259645
379073866 	 0.816516
379073867 	 0.702468
379073868 	 0.882956
379073869 	 0.750016
379073870 	 1.19363
379073871 	 1.11107
379073872 	 0.828816
379073873 	 0.848987
379073874 	 0.876483
379073875 	 0.225411
379073876 	 0.629421
379073877 	 0.853952
379073878 	 0.478212
379073879 	 1.04656
379073880 	 0.738873
379073881 	 0.649624
379073882 	 0.841394
379073883 	 0.914063
379073884 	 0.154802
379073885 	 0.760055
379073886 	 0.117778
379073887 	 0.628734
379073888 	 0.162536
379073889 	 1.34658
379073890 	 0.982204
379073891 	 0.937488
379073892 	 1.25991
379073893 	 0.719048
379073894 	 0.90471
379073895 	 0.726594
379073896 	 1.01329
379073897 	 0.512081
379073898 	 0.953
379073899 	 1.0278
379073900 	 0.838915
379073901 	 0.404598
379073902 	 0.705158
379073903 	 0.383978
379073904 	 0.672928
379073905 	 0.379188
379073906 	 0.937939
379073907 	 0.491928
379073908 	 0.466008
379073909 	 0.970091
379073910 	 0.428706
379073911 	 0.629689
379073912 	 0.0610469
379073913 	 0.871539
379073914 	 1.05883
379073915 	 1.17978
379073916 	 1.0728
379073917 	 0.865572
379073918 	 1.37256
379073919 	 0.941182
379073920 	 0.747817
379073921 	 1.02858
379073922 	 0
379073923 	 0.51939
379073924 	 1.12782
379073925 	 0.0990196
379073926 	 0.959161
379073927 	 0.866572
379073928 	 0.976916
379073929 	 0.937498
379073930 	 0.923802
379073931 	 0.734716
379073932 	 1.08325
379073933 	 0.841556
379073934 	 0.485152
379073935 	 0.559862
379073936 	 0.973773
379073937 	 0.98818
379073938 	 0.875743
379073939 	 0.977196
379073940 	 0.721256
379073941 	 0.738453
379073942 	 0.927997
379073943 	 0.341719
379073944 	 0.362457
379073945 	 0.751534
379073946 	 0.301508
379073947 	 0.599861
379073948 	 0.277507
379073949 	 0.508939
379073950 	 0.846079
379073951 	 0.663361
379073952 	 0.782608
379073953 	 0.782624
379073954 	 1.18777
379073955 	 1.00805
379073956 	 0.92387
379073957 	 0.889187
379073958 	 0.813283
379073959 	 0.578087
379073960 	 0.677163
379073961 	 0.902785
379073962 	 1.14544
379073963 	 0.622348
379073964 	 0.896249
379073965 	 0.758249
379073966 	 0.475866
379073967 	 0.892279
379073968 	 0.497952
379073969 	 0.498087
379073970 	 0.913342
379073971 	 0.541297
379073972 	 0.807047
379073973 	 0.540405
379073974 	 0.71963
379073975 	 0.739022
379073976 	 0.524615
379073977 	 0.42337
379073978 	 0.949418
379073979 	 0.502119
379073980 	 0.238294
379073981 	 0.903025
379073982 	 1.08855
379073983 	 0.390094
379073984 	 0.988771
379073985 	 0.950007
379073986 	 0.07761
379073987 	 0.936323
379073988 	 0.45536
379073989 	 1.00336
379073990 	 0.825683
379073991 	 0.741143
379073992 	 0.989671
379073993 	 0.462639
379073994 	 0.783373
379073995 	 0.232427
379073996 	 0.34286
379073997 	 0.203456
379073998 	 0.728279
379073999 	 0
379074000 	 0.966951
379074001 	 0.768111
379074002 	 0.544387
379074003 	 0.976256
379074004 	 0.475057
379074005 	 0.759938
379074006 	 0.918148
379074007 	 0.60288
379074008 	 0.271086
379074009 	 0.424556
379074010 	 0.609576
379074011 	 1.03446
379074012 	 0.986773
379074013 	 0.454651
379074014 	 0.629537
379074015 	 0.764694
379074016 	 0.788526
379074017 	 0.738025
